id,user_id,action,endpoint,ip_address,metadata_payload,timestamp
43a899cd-a7d1-498d-99c3-84134d93d692,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether Section 74 Indian Contract Act requires proof of actual commercial loss for liquidated damages or forfeiture"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:14:42.963538
b7d4493b-18ee-43ea-a627-caf1d96e3636,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:14:44.900608
d243b3e2-545c-44a2-8125-69ce95c17bed,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""aea3f844-2d5e-4ae6-a6e0-48acb7f2c5f1"", ""suit_number"": ""CS (COMM) 101/2026"", ""matter_title"": ""Apex Infotech v. Zen Software Solutions"", ""items_count"": 0}",2026-09-05 11:14:47.757423
1f0249d0-18bb-4cdb-8957-e0d6f6a4cd84,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether pre-institution mediation under Section 12A Commercial Courts Act is mandatory and consequences of non-exhaustion under Order VII Rule 11 CPC"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:15:25.342000
c773e45c-41fc-49a5-8b0e-fa9d2788670e,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitration clause unstamped document enforceability Section 11 Appointment of Arbitrator"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:15:27.958229
5025cd96-dc7b-43bb-a4eb-2a1d09ba7d8b,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Anticipatory bail Section 438 CrPC criminal trial arrest protection"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:15:29.842734
e8073d50-3944-4965-9cb6-e33f60c921bd,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether Section 74 Indian Contract Act requires proof of actual commercial loss for liquidated damages or forfeiture"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:15:31.901362
5921a0a2-97d5-477a-a8d0-c739ae5e4dcd,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:15:33.867330
673ee682-d5f3-40ff-8744-25fdbbb01e62,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""fe45f3ea-759e-4e24-9669-41bece303293"", ""suit_number"": ""CS (COMM) 101/2026"", ""matter_title"": ""Apex Infotech v. Zen Software Solutions"", ""items_count"": 0}",2026-09-05 11:15:35.866669
0dafa681-7bb4-45c6-9ea3-64be2536a380,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_ITEM_PINNED,/api/v1/dossiers/fe45f3ea-759e-4e24-9669-41bece303293/items,testclient,"{""dossier_id"": ""fe45f3ea-759e-4e24-9669-41bece303293"", ""suit_number"": ""CS (COMM) 101/2026"", ""item_type"": ""CASE"", ""title"": ""Patil Automation Private Limited and Others v. Rakheja Engineers Private Limited"", ""reference_id"": ""(2022) 10 SCC 1""}",2026-09-05 11:15:35.927608
d3ae824d-ae58-4593-979f-6daeb36fb170,ad154b01-4d01-40ce-8204-4a4dfbca8b48,RESEARCH_BOOKMARKED,/api/v1/research/save,127.0.0.1,"{""saved_id"": null, ""lead_citation"": ""(2022) 10 SCC 1""}",2026-09-05 11:15:35.974312
a8a39cad-1b46-459e-9cdd-b7e5a161de59,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""463de736-5e69-4b18-86ef-189885f54806"", ""suit_number"": ""CS(COMM) PRIVATE/2026"", ""matter_title"": ""Judge Private Benchmark Matter"", ""items_count"": 0}",2026-09-05 11:16:30.752275
1696df4d-c6cc-4d46-b495-dde96250cc53,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""0298bad8-7b7d-45a1-8423-1725c3bfb325"", ""suit_number"": ""CS(COMM) 777/2026"", ""matter_title"": ""Confidential Commercial Suit Dossier (Judge A)"", ""items_count"": 0}",2026-09-05 11:17:18.113860
b6da090c-bac2-4293-9c01-f50635fec59a,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_DELETED,/api/v1/dossiers/0298bad8-7b7d-45a1-8423-1725c3bfb325,testclient,"{""dossier_id"": ""0298bad8-7b7d-45a1-8423-1725c3bfb325"", ""suit_number"": ""CS(COMM) 777/2026""}",2026-09-05 11:17:18.194519
7df085d9-83d3-490d-abe5-694f9cb59d19,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Section 12A mediation rejection of plaint"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:17:21.144071
97f6aa6e-dbf6-4eb2-a494-979bb6ba3e17,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""commercial suit rejection for non-compliance with Section 12A pre-institution mediation"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:22:45.961390
9d67e274-4a21-478d-afb9-2be6009f4b04,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""commercial suit rejection for non-compliance with Section 12A pre-institution mediation"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:26:34.577804
c62aa47e-995a-43de-8b4d-bb0327959444,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether pre-institution mediation under Section 12A Commercial Courts Act is mandatory and consequences of non-exhaustion under Order VII Rule 11 CPC"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:35:26.608581
7924a684-5a14-4479-aa4e-201dac5d8a04,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitration clause unstamped document enforceability Section 11 Appointment of Arbitrator"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:35:28.549788
aaabda73-f783-438b-87e3-974b9a3c34aa,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Anticipatory bail Section 438 CrPC criminal trial arrest protection"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 11:35:30.329571
31168c9d-7019-48f4-a9d5-0dd3126a5df8,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether Section 74 Indian Contract Act requires proof of actual commercial loss for liquidated damages or forfeiture"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:35:32.306741
9cac47ba-242a-4822-b174-7c8801ba993c,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 11:35:36.417745
a21846db-b825-4765-9edd-c28026f68c20,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""097e6e17-5112-42ba-b6e8-7d9d97cbb4ae"", ""suit_number"": ""CS (COMM) 101/2026"", ""matter_title"": ""Apex Infotech v. Zen Software Solutions"", ""items_count"": 0}",2026-09-05 11:35:38.194635
beff71ad-9a92-4c19-9385-326df8ddc042,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_ITEM_PINNED,/api/v1/dossiers/097e6e17-5112-42ba-b6e8-7d9d97cbb4ae/items,testclient,"{""dossier_id"": ""097e6e17-5112-42ba-b6e8-7d9d97cbb4ae"", ""suit_number"": ""CS (COMM) 101/2026"", ""item_type"": ""CASE"", ""title"": ""Patil Automation Private Limited and Others v. Rakheja Engineers Private Limited"", ""reference_id"": ""(2022) 10 SCC 1""}",2026-09-05 11:35:38.248750
96de1a96-a252-425a-a3dd-bb0ce6d8e188,ad154b01-4d01-40ce-8204-4a4dfbca8b48,RESEARCH_BOOKMARKED,/api/v1/research/save,127.0.0.1,"{""saved_id"": null, ""lead_citation"": ""(2022) 10 SCC 1""}",2026-09-05 11:35:38.295056
0e4d0f82-1025-4c07-9288-4edb3484aac2,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether pre-institution mediation under Section 12A Commercial Courts Act is mandatory and consequences of non-exhaustion under Order VII Rule 11 CPC"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 14:47:23.403907
e0979896-4b70-4b33-a6d6-8f6d6dc3b09f,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitration clause unstamped document enforceability Section 11 Appointment of Arbitrator"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 14:47:25.402222
bcfb4b1a-279d-4754-9e6d-9fcd42164974,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Anticipatory bail Section 438 CrPC criminal trial arrest protection"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 14:47:27.332141
29b3088d-1f3d-429d-97be-ac98c3e837e1,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether Section 74 Indian Contract Act requires proof of actual commercial loss for liquidated damages or forfeiture"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 14:47:29.617901
11e6c4f6-7d73-4ae3-8ec2-1449e8a8624f,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 14:47:31.510673
4abf7bf5-2137-452d-837f-22c051f9806b,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""f21d5020-809c-4724-85ba-c33586aa91a8"", ""suit_number"": ""CS (COMM) 101/2026"", ""matter_title"": ""Apex Infotech v. Zen Software Solutions"", ""items_count"": 0}",2026-09-05 14:47:34.328706
dfaa4eb3-cac2-452d-b6d6-a82730af6b25,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_ITEM_PINNED,/api/v1/dossiers/f21d5020-809c-4724-85ba-c33586aa91a8/items,testclient,"{""dossier_id"": ""f21d5020-809c-4724-85ba-c33586aa91a8"", ""suit_number"": ""CS (COMM) 101/2026"", ""item_type"": ""CASE"", ""title"": ""Patil Automation Private Limited and Others v. Rakheja Engineers Private Limited"", ""reference_id"": ""(2022) 10 SCC 1""}",2026-09-05 14:47:34.376644
a4f7eb83-dfcd-4b3b-ab2f-e7d002579cb6,ad154b01-4d01-40ce-8204-4a4dfbca8b48,RESEARCH_BOOKMARKED,/api/v1/research/save,127.0.0.1,"{""saved_id"": null, ""lead_citation"": ""(2022) 10 SCC 1""}",2026-09-05 14:47:34.420266
f2617f92-5c29-46e4-965c-3f7c50748a73,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""d0bfc325-6fbf-411b-98b3-8584f5b011da"", ""suit_number"": ""CS(COMM) PRIVATE/2026"", ""matter_title"": ""Judge Private Benchmark Matter"", ""items_count"": 0}",2026-09-05 14:48:30.506275
c0ae5051-ce3d-45fe-a901-952d13fca4c5,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""48368300-e5da-472c-ba9b-1d991a098f82"", ""suit_number"": ""CS(COMM) 777/2026"", ""matter_title"": ""Confidential Commercial Suit Dossier (Judge A)"", ""items_count"": 0}",2026-09-05 14:49:38.288291
82ffc2c9-c78e-4f1b-b780-8e0b9f4de5e9,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_DELETED,/api/v1/dossiers/48368300-e5da-472c-ba9b-1d991a098f82,testclient,"{""dossier_id"": ""48368300-e5da-472c-ba9b-1d991a098f82"", ""suit_number"": ""CS(COMM) 777/2026""}",2026-09-05 14:49:38.368812
34197c5d-4e92-41e6-b47b-bdd7a548e671,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Section 12A mediation rejection of plaint"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 14:49:41.578106
18901180-1c5e-47e5-b039-79d6cdda38c4,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""commercial suit rejection for non-compliance with Section 12A pre-institution mediation"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 14:50:37.085362
033dae9a-bf0d-4bc7-9a9b-a0c32461ab93,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""\u0c35\u0c3e\u0c23\u0c3f\u0c1c\u0c4d\u0c2f \u0c28\u0c4d\u0c2f\u0c3e\u0c2f\u0c38\u0c4d\u0c25\u0c3e\u0c28\u0c3e\u0c32 \u0c1a\u0c1f\u0c4d\u0c1f\u0c02 \u0c38\u0c46\u0c15\u0c4d\u0c37\u0c28\u0c4d 12A \u0c2e\u0c27\u0c4d\u0c2f\u0c35\u0c30\u0c4d\u0c24\u0c3f\u0c24\u0c4d\u0c35\u0c02 \u0c24\u0c2a\u0c4d\u0c2a\u0c28\u0c3f\u0c38\u0c30\u0c3e"", ""language"": ""te"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 15:08:27.580123
2ee0bddc-a3dc-45ce-8acf-e4b354968332,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""\u0c35\u0c3e\u0c23\u0c3f\u0c1c\u0c4d\u0c2f \u0c28\u0c4d\u0c2f\u0c3e\u0c2f\u0c38\u0c4d\u0c25\u0c3e\u0c28\u0c3e\u0c32 \u0c1a\u0c1f\u0c4d\u0c1f\u0c02 \u0c38\u0c46\u0c15\u0c4d\u0c37\u0c28\u0c4d 12A \u0c2e\u0c27\u0c4d\u0c2f\u0c35\u0c30\u0c4d\u0c24\u0c3f\u0c24\u0c4d\u0c35\u0c02 \u0c24\u0c2a\u0c4d\u0c2a\u0c28\u0c3f\u0c38\u0c30\u0c3e"", ""language"": ""te"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 15:18:23.718925
fda3f3e2-dcbc-405a-b7aa-e20d6cfef077,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether pre-institution mediation under Section 12A Commercial Courts Act is mandatory and consequences of non-exhaustion under Order VII Rule 11 CPC"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 15:19:07.757995
57a184b5-e8fd-48b2-9dcb-efd1f22427e6,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitration clause unstamped document enforceability Section 11 Appointment of Arbitrator"", ""language"": ""en"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 15:19:10.584448
ea6604bf-5e2a-475e-845b-57350826992f,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Anticipatory bail Section 438 CrPC criminal trial arrest protection"", ""language"": ""en"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 15:19:14.310920
78316218-cb35-49e0-ac61-9c52181b5035,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether Section 74 Indian Contract Act requires proof of actual commercial loss for liquidated damages or forfeiture"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 15:19:29.859323
d543b6fb-1e6b-45d5-93e9-f0fbf6f4dc83,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 15:19:32.815878
8eab6260-6e9e-4b11-92c5-1f230459c579,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""ec526208-0c44-4409-97c4-eaa8945b0be0"", ""suit_number"": ""CS (COMM) 101/2026"", ""matter_title"": ""Apex Infotech v. Zen Software Solutions"", ""items_count"": 0}",2026-09-05 15:19:34.784589
78400a60-3452-4076-903b-289d05212134,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_ITEM_PINNED,/api/v1/dossiers/ec526208-0c44-4409-97c4-eaa8945b0be0/items,testclient,"{""dossier_id"": ""ec526208-0c44-4409-97c4-eaa8945b0be0"", ""suit_number"": ""CS (COMM) 101/2026"", ""item_type"": ""CASE"", ""title"": ""Patil Automation Private Limited and Others v. Rakheja Engineers Private Limited"", ""reference_id"": ""(2022) 10 SCC 1""}",2026-09-05 15:19:34.835592
fef48587-45fd-4d18-bf92-bf14758b5cbf,ad154b01-4d01-40ce-8204-4a4dfbca8b48,RESEARCH_BOOKMARKED,/api/v1/research/save,127.0.0.1,"{""saved_id"": null, ""lead_citation"": ""(2022) 10 SCC 1""}",2026-09-05 15:19:34.877595
fa641e3c-c21b-4aa4-83d9-e6106ee0e4ae,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""4d6c5e32-9666-43cd-a3d4-5545419054cf"", ""suit_number"": ""CS(COMM) PRIVATE/2026"", ""matter_title"": ""Judge Private Benchmark Matter"", ""items_count"": 0}",2026-09-05 15:19:58.922480
3db3841f-7e09-4bd1-9f34-b5da0f33bd13,ad154b01-4d01-40ce-8204-4a4dfbca8b48,CHAMBERS_LOGIN,/api/v1/client-session,127.0.0.1,"{""target"": ""User Hon'ble Justice A. K. Sharma logged into Courtroom 14 / Chambers 402""}",2026-09-05 15:25:43.313492
c6d373a9-5378-46ed-b48a-3f6dc9db603e,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/client-session,127.0.0.1,"{""target"": ""Query: Arbitration clause unstamped document enforceabili... [ALL] [en]""}",2026-09-05 15:27:12.072350
d31eb06f-01a3-42f9-b465-57662418ffa8,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitration clause unstamped document enforceability Section 11 Appointment of Arbitrator"", ""language"": ""en"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 15:27:16.089358
1d54f065-1c57-46fb-9f83-6dabfc79c6ca,ad154b01-4d01-40ce-8204-4a4dfbca8b48,CHAMBERS_LOGIN,/api/v1/client-session,127.0.0.1,"{""target"": ""User Hon'ble Justice A. K. Sharma logged into Courtroom 14 / Chambers 402""}",2026-09-05 15:34:38.326427
b9befa2c-4c9f-4132-8ad3-a480597125d1,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/client-session,127.0.0.1,"{""target"": ""Query: Arbitrability of dispute four-fold test actions in... [Supreme Court of India] [en]""}",2026-09-05 15:35:01.682080
43c2c082-39c3-4d23-b60d-bfe9e91e002c,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 15:35:05.186253
bea66d6f-438f-4d28-8eca-7312bf0584c4,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""\u0c35\u0c3e\u0c23\u0c3f\u0c1c\u0c4d\u0c2f \u0c28\u0c4d\u0c2f\u0c3e\u0c2f\u0c38\u0c4d\u0c25\u0c3e\u0c28\u0c3e\u0c32 \u0c1a\u0c1f\u0c4d\u0c1f\u0c02 \u0c38\u0c46\u0c15\u0c4d\u0c37\u0c28\u0c4d 12A \u0c2e\u0c27\u0c4d\u0c2f\u0c35\u0c30\u0c4d\u0c24\u0c3f\u0c24\u0c4d\u0c35\u0c02 \u0c24\u0c2a\u0c4d\u0c2a\u0c28\u0c3f\u0c38\u0c30\u0c3e"", ""language"": ""te"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 16:42:21.450243
8023697d-83d4-40d8-88fe-199c983c24ff,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether pre-institution mediation under Section 12A Commercial Courts Act is mandatory and consequences of non-exhaustion under Order VII Rule 11 CPC"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 16:43:37.795988
163d040e-64c0-4890-b5ab-82a04baca4ad,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitration clause unstamped document enforceability Section 11 Appointment of Arbitrator"", ""language"": ""en"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 16:43:48.144585
d680a04c-e816-4d60-808e-abcf4346d986,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Anticipatory bail Section 438 CrPC criminal trial arrest protection"", ""language"": ""en"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 16:43:51.141293
ee2b4da7-58a5-4918-8860-69d92f497f2e,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Whether Section 74 Indian Contract Act requires proof of actual commercial loss for liquidated damages or forfeiture"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 16:43:53.794619
b65e1d61-5288-4950-922f-f5bb98f90ffd,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Arbitrability of dispute four-fold test actions in rem sovereign functions Section 8 Section 11"", ""language"": ""en"", ""jurisdiction"": ""Supreme Court of India"", ""results_count"": 5}",2026-09-05 16:43:56.428852
02c95316-d743-4742-b4db-cd0b866e8050,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""0855b96b-1077-4492-986d-8c092700c255"", ""suit_number"": ""CS (COMM) 101/2026"", ""matter_title"": ""Apex Infotech v. Zen Software Solutions"", ""items_count"": 0}",2026-09-05 16:43:58.143498
78087721-3b59-4430-ad25-3e6689557ebf,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_ITEM_PINNED,/api/v1/dossiers/0855b96b-1077-4492-986d-8c092700c255/items,testclient,"{""dossier_id"": ""0855b96b-1077-4492-986d-8c092700c255"", ""suit_number"": ""CS (COMM) 101/2026"", ""item_type"": ""CASE"", ""title"": ""Patil Automation Private Limited and Others v. Rakheja Engineers Private Limited"", ""reference_id"": ""(2022) 10 SCC 1""}",2026-09-05 16:43:58.189834
5c052fa1-e73a-4d79-805a-ce955bb6c1a1,ad154b01-4d01-40ce-8204-4a4dfbca8b48,RESEARCH_BOOKMARKED,/api/v1/research/save,127.0.0.1,"{""saved_id"": null, ""lead_citation"": ""(2022) 10 SCC 1""}",2026-09-05 16:43:58.228847
64c34502-6eb5-4661-8653-fad17f0390d7,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""1e586109-97b2-4ee4-b40f-bf023bbcf19e"", ""suit_number"": ""CS(COMM) PRIVATE/2026"", ""matter_title"": ""Judge Private Benchmark Matter"", ""items_count"": 0}",2026-09-05 16:46:12.632779
e91e37ba-5546-415a-be14-f6198fbf5556,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_CREATED,/api/v1/dossiers,testclient,"{""dossier_id"": ""e2771a68-c784-49de-b6f0-552f92ca451b"", ""suit_number"": ""CS(COMM) 777/2026"", ""matter_title"": ""Confidential Commercial Suit Dossier (Judge A)"", ""items_count"": 0}",2026-09-05 17:32:32.972683
a022f081-3eda-4d00-8444-2dba1494e12a,ad154b01-4d01-40ce-8204-4a4dfbca8b48,DOSSIER_DELETED,/api/v1/dossiers/e2771a68-c784-49de-b6f0-552f92ca451b,testclient,"{""dossier_id"": ""e2771a68-c784-49de-b6f0-552f92ca451b"", ""suit_number"": ""CS(COMM) 777/2026""}",2026-09-05 17:32:33.052382
366ab0f2-1e13-4a48-93e4-3987be83c9c3,ad154b01-4d01-40ce-8204-4a4dfbca8b48,LEGAL_RESEARCH_QUERY,/api/v1/research/query,127.0.0.1,"{""query"": ""Section 12A mediation rejection of plaint"", ""language"": ""en"", ""jurisdiction"": ""ALL"", ""results_count"": 5}",2026-09-05 17:32:38.463117
4197d8d3-49ba-4fc4-b4b2-97a8b93cf673,ad154b01-4d01-40ce-8204-4a4dfbca8b48,CHAMBERS_LOGIN,/api/v1/client-session,127.0.0.1,"{""target"": ""User Hon'ble Justice A. K. Sharma \u2014 DEMO ACCOUNT logged into Courtroom 14 / Chambers 402""}",2026-09-05 18:07:29.208725
